,Unnamed: 0,user,date,text,location,coordinates,filename
7352,7352.0,dispicable2020,Fri Jul 23 16:09:31 +0000 2021,RT @APforJustice: Terrance Hines displayed the email of @United Airlines banning him from all future flights and saying that he could file…,"California, USA",,2021-08-17 23:38:16.429466_combined.csv
7353,7353.0,Gemorace,Fri Jul 23 16:09:18 +0000 2021,"RT @SpeedBird_NCL: United Airlines Warns Of Trouble Brewing At Newark Airport:
https://t.co/bexWCUrcKx
#Aviation #Airline #Aircraft https:/…","San José, Costa Rica",,2021-08-17 23:38:16.429466_combined.csv
7354,7354.0,MightyTravels,Fri Jul 23 18:02:58 +0000 2021,US$160 - Cheap flights to Las Vegas from Chicago (United Airlines) https://t.co/YGLZf1eLx8,,,2021-08-17 23:38:16.429466_combined.csv
7355,7355.0,EDDC_Radar,Fri Jul 23 17:58:06 +0000 2021,"United Airlines Boeing 777 300ER (N2534U, #A2659A) as U.S. Transportation Command flight #CMB575 at 31000 ft headin… https://t.co/qxXTr2vzpe",EDDC,,2021-08-17 23:38:16.429466_combined.csv
7356,7356.0,QuantData,Fri Jul 23 17:57:33 +0000 2021,"Unusual Options Activity Insight: United Airlines Holdings

Related Tickers: $UAL
Read more at: https://t.co/Llwk4HoQlK","Florida, U.S.",,2021-08-17 23:38:16.429466_combined.csv
7357,7357.0,wil_casiano,Fri Jul 23 17:55:43 +0000 2021,@_ChrisBorges @Delta United for life...although I did think the Delta flights I had last week were way more comfort… https://t.co/yq9hlzqx3S,New Jersey,,2021-08-17 23:38:16.429466_combined.csv
7358,7358.0,FlyhoopTravels,Fri Jul 23 17:52:43 +0000 2021,Portland OR to Denver or Vice Versa $117 RT Nonstop Airfares on United Airlines BE (Travel September - November 202… https://t.co/Qzxdbs6kqm,,,2021-08-17 23:38:16.429466_combined.csv
7359,7359.0,AeroNewsX,Fri Jul 23 17:49:56 +0000 2021,"While there is ongoing concern about the spread of the Delta variant, airlines in the United States have stated tha… https://t.co/qiyuMKoIam",,,2021-08-17 23:38:16.429466_combined.csv
7360,7360.0,monvural,Fri Jul 23 17:48:59 +0000 2021,The pilot on this United Airlines flight very kindly told anti-maskers to fuck off and wear their masks while on th… https://t.co/3EITZmsuTy,"New York, USA",,2021-08-17 23:38:16.429466_combined.csv
7361,7361.0,ETEJRadar,Fri Jul 23 17:48:47 +0000 2021,"United Airlines Boeing 777 300ER (N2534U, #A2659A) as U.S. Transportation Command flight #CMB575 at 20150 ft headin… https://t.co/HYOkJvaqVD","ETEJ, Germany",,2021-08-17 23:38:16.429466_combined.csv
7362,7362.0,FloofMonsturr,Fri Jul 23 17:48:35 +0000 2021,United Airlines cancelled my flights out to Edinburgh and is now trying to charge me extra to change my itinerary. What the fuck.,Rochester,,2021-08-17 23:38:16.429466_combined.csv
7363,7363.0,laxradar,Fri Jul 23 17:48:11 +0000 2021,"United Airlines flight #UAL797 spotted at 14,625 feet! https://t.co/6awKycZnoW","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7364,7364.0,LawyersAnd,Fri Jul 23 17:39:37 +0000 2021,RT @_NicoleNonya: @SweetBlueDenis1 @koslen_bambi @PrezLives2022 @inetsoho @Smith83K @EileenMarieSar1 @SlythSeeker @JoeBarri @missLtoe @Mary…,"North Pole, AK",,2021-08-17 23:38:16.429466_combined.csv
7365,7365.0,laxradar,Fri Jul 23 17:39:03 +0000 2021,"United Airlines flight #UAL554 spotted at 14,150 feet! https://t.co/0vdL6rLLxk","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7366,7366.0,laxradar,Fri Jul 23 17:36:50 +0000 2021,"United Airlines flight #UAL2364 spotted at 20,950 feet! https://t.co/DxZGEtqIMR","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7367,7367.0,laxradar,Fri Jul 23 17:36:18 +0000 2021,"United Airlines flight #UAL33 spotted at 11,250 feet! https://t.co/w2lUMMdgte","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7368,7368.0,Visit__World,Fri Jul 23 17:33:22 +0000 2021,United Airlines Has Started To Extend MileagePlus Tiers Through 2023 https://t.co/5BSOwkpPTH #Globetrotter #Travel… https://t.co/awxIhhomcP,,,2021-08-17 23:38:16.429466_combined.csv
7369,7369.0,laxradar,Fri Jul 23 17:31:29 +0000 2021,"United Airlines flight #UAL1138 spotted at 5,525 feet! https://t.co/a9dKe4iVn2","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7370,7370.0,DBSchenkerUSA,Fri Jul 23 17:31:00 +0000 2021,"For the first half of 2021, United Cargo pulled in $1.1 billion, an 89% increase from two years ago. The 105% cargo… https://t.co/J6yHl9rvQN","Chesapeake, VA",,2021-08-17 23:38:16.429466_combined.csv
7371,7371.0,slepyoli,Fri Jul 23 17:29:02 +0000 2021,i try to be funny but most of the time the jokes just don’t land just like this united airlines plane that i just t… https://t.co/d10myPPirN,,,2021-08-17 23:38:16.429466_combined.csv
7372,7372.0,laxradar,Fri Jul 23 17:27:48 +0000 2021,"United Airlines flight #UAL1138 spotted at 6,875 feet! https://t.co/a9dKe4iVn2","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7373,7373.0,LPT365,Fri Jul 23 17:24:06 +0000 2021,"For Airlines, It’s Looking More Like 2019 Again https://t.co/bMUefralzK","Washington, DC, USA",,2021-08-17 23:38:16.429466_combined.csv
7374,7374.0,Apicard33,Fri Jul 23 17:23:31 +0000 2021,@united I will NEVER forget my experience on United Airlines. I hadn’t eaten and am diabetic. After the snacks were… https://t.co/X2rbBGWXDz,"Sarasota, FL",,2021-08-17 23:38:16.429466_combined.csv
7375,7375.0,laxradar,Fri Jul 23 17:18:37 +0000 2021,"United Airlines flight #UAL1036 spotted at 3,800 feet! https://t.co/OzbzGGxNyA","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7376,7376.0,laxradar,Fri Jul 23 17:15:51 +0000 2021,"United Airlines flight #UAL1138 spotted at 21,175 feet! https://t.co/a9dKe4iVn2","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7377,7377.0,taketotheskypod,Fri Jul 23 17:15:49 +0000 2021,We're starting a new theme today- we want you to help us celebrate Flying High Friday! We love sharing positive new… https://t.co/YiAFRJSU87,,,2021-08-17 23:38:16.429466_combined.csv
7378,7378.0,DOLLDAZAI,Fri Jul 23 19:03:09 +0000 2021,@ united airlines i have been listening to the same pierce the veil song on loop bc i wanted it to play while we st… https://t.co/5gxDmPiXCV,he/him #NADILUVR,,2021-08-17 23:38:16.429466_combined.csv
7379,7379.0,laxradar,Fri Jul 23 19:03:04 +0000 2021,"United Airlines flight #UAL1616 spotted at 20,725 feet! https://t.co/69EAxpmL8L","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7380,7380.0,QueenAGaming,Fri Jul 23 19:01:32 +0000 2021,"I swear if I miss MCC’s because of dang United Airlines, they are gonna catch these hands.",,,2021-08-17 23:38:16.429466_combined.csv
7381,7381.0,CaraChicago,Fri Jul 23 19:01:21 +0000 2021,"Win big at the #CaraSummerSocial presented by @SlalomChicago &amp; The Beebe Family! Our Golden Raffle is back, giving… https://t.co/WRKfMUtjsk",Chicago,,2021-08-17 23:38:16.429466_combined.csv
7382,7382.0,AboveHvilleTN,Fri Jul 23 18:45:59 +0000 2021,"UAL793 N425UA Airbus A320 232 United Airlines: 4.7 mi away @ 5975 ft and 13.4° frm hrzn, heading N @ 0.0mi/h 13:45:… https://t.co/98aK4DsMkc","Hendersonville, TN",,2021-08-17 23:38:16.429466_combined.csv
7383,7383.0,laxradar,Fri Jul 23 18:42:43 +0000 2021,"United Airlines flight #UAL563 spotted at 21,325 feet! https://t.co/EUpOapapTS","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7384,7384.0,ByERussell,Fri Jul 23 18:41:20 +0000 2021,"@winglets747 American's guide of an October return of business travelers, as opposed to after Labor Day, looking mo… https://t.co/wKP245ckd5",DC,,2021-08-17 23:38:16.429466_combined.csv
7385,7385.0,GringoInvesting,Fri Jul 23 18:31:05 +0000 2021,"@HayekAndKeynes Better for hedge fund trading desks than airline cockpits: 

https://t.co/mzYSsilSY7",California,,2021-08-17 23:38:16.429466_combined.csv
7386,7386.0,SassyxBassy,Fri Jul 23 18:30:04 +0000 2021,@ShannonStearns1 It usually depends on what type of aircraft you’re on versus airline! A lot of airlines have perso… https://t.co/H9kd6r85Sb,"Arlington, VA",,2021-08-17 23:38:16.429466_combined.csv
7387,7387.0,above_monroe,Fri Jul 23 18:29:47 +0000 2021,"🇺🇸 UNITED #UAL545: 2.0mi away [43° elevation] @ 9700ft, heading NE @ 330mph [United Airlines - #AIRBUS A320-232]… https://t.co/wHlyYeBgPd","New Jersey, USA",,2021-08-17 23:38:16.429466_combined.csv
7388,7388.0,CaptinnHoook,Fri Jul 23 18:26:42 +0000 2021,"Flying United airlines for the first time, do not recommend. 

This is why I only Delta airlines, truly one of the best.",,,2021-08-17 23:38:16.429466_combined.csv
7389,7389.0,MightyTravels,Fri Jul 23 18:23:34 +0000 2021,US$327 - Cheap flights to Punta Cana from Seattle (United Airlines) https://t.co/kKJWh3OHFF,,,2021-08-17 23:38:16.429466_combined.csv
7390,7390.0,gnuphoria,Fri Jul 23 18:17:37 +0000 2021,"I still get caught off guard when I see United Airlines's current logo, in my head that's still Continental's logo",,,2021-08-17 23:38:16.429466_combined.csv
7391,7391.0,cananewsonline2,Fri Jul 23 18:15:57 +0000 2021,New post: .DOMINICA-TOURISM-Dominica welcomes direct flights between Miami and United States by American Airlines https://t.co/ldaXfXtoi4,Barbados,,2021-08-17 23:38:16.429466_combined.csv
7392,7392.0,Airline_Weekly,Fri Jul 23 18:09:04 +0000 2021,American Airlines Lags Delta and United on a Key Recovery Metric https://t.co/yWZfpARjmy,"New York, NY",,2021-08-17 23:38:16.429466_combined.csv
7393,7393.0,tinagraham45,Fri Jul 23 18:08:07 +0000 2021,Just posted a photo @ Newark International Airport Terminal C- United Airlines https://t.co/z4YwqRgnvm,"Bronx, NY",,2021-08-17 23:38:16.429466_combined.csv
7394,7394.0,1138Jas,Fri Jul 23 20:03:57 +0000 2021,RT @FlightGlobal: Overture will have ‘fraction’ of Concorde’s fuel burn: United Airlines chief https://t.co/35eV9MIxoC https://t.co/s4cdSRW…,127.0.0.1,,2021-08-17 23:38:16.429466_combined.csv
7395,7395.0,kenninnek,Fri Jul 23 20:03:41 +0000 2021,one of my friends work for united airlines and her twin brother works for marriott. this bitch be downing like $20 when she book a trip 😩,,,2021-08-17 23:38:16.429466_combined.csv
7396,7396.0,FlightGlobal,Fri Jul 23 20:00:55 +0000 2021,Overture will have ‘fraction’ of Concorde’s fuel burn: United Airlines chief https://t.co/35eV9MIxoC https://t.co/s4cdSRW7R7,,,2021-08-17 23:38:16.429466_combined.csv
7397,7397.0,EINAirlineNews,Fri Jul 23 20:00:15 +0000 2021,United Airlines Adds Roanoke to “Touchdown in College Town” Program https://t.co/RtT2lxLIFi,"Washington, D.C.",,2021-08-17 23:38:16.429466_combined.csv
7398,7398.0,lomehenge,Fri Jul 23 19:59:44 +0000 2021,@paddingtonrocks @JoeyBuckaroo The scariest part is United Airlines using iPhone to post their tweets.,,,2021-08-17 23:38:16.429466_combined.csv
7399,7399.0,Jay17262959,Fri Jul 23 19:54:37 +0000 2021,And then when I got on the spirits airlines AND UNITED AIRLINES I'M JUST WAITING FOR TODAY FOR THIS DELTA FAILED RE… https://t.co/WctfpOmNQj,,,2021-08-17 23:38:16.429466_combined.csv
7400,7400.0,laxradar,Fri Jul 23 19:54:04 +0000 2021,"United Airlines flight #UAL2224 spotted at 6,000 feet! https://t.co/UxiHrdb5eE","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7401,7401.0,MightyTravels,Fri Jul 23 19:53:30 +0000 2021,US$234 - Cheap flights to New York from Portland (United Airlines) https://t.co/nrDSa5OluX,,,2021-08-17 23:38:16.429466_combined.csv
7402,7402.0,laxradar,Fri Jul 23 19:51:38 +0000 2021,"United Airlines flight #UAL557 spotted at 9,825 feet! https://t.co/23AIiiUDKv","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7403,7403.0,WorldwideCliff,Fri Jul 23 19:46:58 +0000 2021,@flyneworleans Omg New Orleans and Louisiana loves United Airlines!,,,2021-08-17 23:38:16.429466_combined.csv
7404,7404.0,monseisfly,Fri Jul 23 19:46:09 +0000 2021,"via @NYTimes

Ain’t it so! https://t.co/HPHeBQLoiu","35,000 feet",,2021-08-17 23:38:16.429466_combined.csv
7405,7405.0,laxradar,Fri Jul 23 19:42:23 +0000 2021,"United Airlines flight #UAL2186 spotted at 25,175 feet! https://t.co/WDWVEPcuhh","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7406,7406.0,laxradar,Fri Jul 23 19:36:40 +0000 2021,"United Airlines flight #UAL1535 spotted at 23,150 feet! https://t.co/Op3CKZuLL5","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7407,7407.0,UpshotNYT,Fri Jul 23 19:30:16 +0000 2021,"“People have money and time, and they’re using it to travel.”
https://t.co/mnJZWAoz4k","New York, NY",,2021-08-17 23:38:16.429466_combined.csv
7408,7408.0,Morrison_Trav,Fri Jul 23 19:27:48 +0000 2021,"""For Airlines, It’s Looking More Like 2019 Again""
https://t.co/Z9UBAIxfzC

#morrisoncorporatetravel #morrisontravel… https://t.co/VMVNMY4vps","Burlingame, CA, US, 94010",,2021-08-17 23:38:16.429466_combined.csv
7409,7409.0,laxradar,Fri Jul 23 19:25:37 +0000 2021,"United Airlines flight #UAL42 spotted at 38,025 feet! https://t.co/lbaUtVXSDA","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7410,7410.0,AboveHvilleTN,Fri Jul 23 19:25:23 +0000 2021,"UAL2411 N871UA Airbus A319 132 United Airlines: 0.1 mi away @ 7575 ft and 85.1° frm hrzn, heading NE @ 0.0mi/h 14:2… https://t.co/Wp90bOg7xe","Hendersonville, TN",,2021-08-17 23:38:16.429466_combined.csv
7411,7411.0,laxradar,Fri Jul 23 19:24:19 +0000 2021,"United Airlines flight #UAL1202 spotted at 31,350 feet! https://t.co/71GtVkR07B","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7412,7412.0,HelloKarma2021,Fri Jul 23 19:23:38 +0000 2021,"Require employees to be vaccinated
Goldman Sachs❌✔️
Morgan Stanley✔️
JPMorgan❌❌✔️
BlackRock✔️✔️
Cathay Pacific✔️
Un… https://t.co/UF9qLMFd2i",AMERICA  #TruthWillSetYouFree,,2021-08-17 23:38:16.429466_combined.csv
7413,7413.0,laxradar,Fri Jul 23 19:21:24 +0000 2021,"United Airlines flight #UAL42 spotted at 38,000 feet! https://t.co/lbaUtVXSDA","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7414,7414.0,laxradar,Fri Jul 23 19:12:39 +0000 2021,"United Airlines flight #UAL1202 spotted at 7,750 feet! https://t.co/71GtVkR07B","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7415,7415.0,klasdillon,Fri Jul 23 19:12:28 +0000 2021,"RT @_mamashu: @united Super impressed with United Airlines. Earlier this week, held our connecting flight for a bit in DEN so that we could…",,,2021-08-17 23:38:16.429466_combined.csv
7416,7416.0,laxradar,Fri Jul 23 19:06:44 +0000 2021,"United Airlines flight #UAL632 spotted at 5,650 feet! https://t.co/TjszTZwyga","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7417,7417.0,DOLLDAZAI,Fri Jul 23 19:05:54 +0000 2021,if i go ia after dissing united airlines about not moving that either means i’ve murd3red someone and i’ve been cau… https://t.co/429GwOKxrZ,he/him #NADILUVR,,2021-08-17 23:38:16.429466_combined.csv
7418,7418.0,WFXRnews,Fri Jul 23 19:04:53 +0000 2021,United Airlines adds non-stop flight from Notre Dame to Roanoke for October football game https://t.co/P1np1TcsCK,"Roanoke, Virginia",,2021-08-17 23:38:16.429466_combined.csv
7419,7419.0,NiallEco,Fri Jul 23 21:03:09 +0000 2021,"As early as 2026
https://t.co/3osmWhyaxA",Ireland,,2021-08-17 23:38:16.429466_combined.csv
7420,7420.0,laxradar,Fri Jul 23 21:00:25 +0000 2021,"United Airlines flight #UAL490 spotted at 15,750 feet! https://t.co/Q8Xmg9oezE","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7421,7421.0,laxradar,Fri Jul 23 20:55:38 +0000 2021,"United Airlines flight #UAL1286 spotted at 18,275 feet! https://t.co/1aM4h0tuwD","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7422,7422.0,SteveMJacobson,Fri Jul 23 20:54:36 +0000 2021,@meducate @united Thank you for flying United Airlines. ✈️,"Fort Lauderdale, FL",,2021-08-17 23:38:16.429466_combined.csv
7423,7423.0,jain_ankit,Fri Jul 23 20:48:14 +0000 2021,who remembers continental airlines? united did such a great job with that merger!,"San Francisco, CA",,2021-08-17 23:38:16.429466_combined.csv
7424,7424.0,WatchPopulistIr,Fri Jul 23 20:40:26 +0000 2021,"@OwenCallan United will be flying super sonic jets by the end of the decade if this works out, you'd imagine Singap… https://t.co/mk8uCk4LZP","Dublin City, Ireland",,2021-08-17 23:38:16.429466_combined.csv
7425,7425.0,EGXCinfo,Fri Jul 23 20:33:34 +0000 2021,"Departure/Arrival/PD Contact: ""NPT4714"" G-NPTA [Boeing 737NG 86NBCF/W] of West Atlantic Cargo Airlines of United Ki… https://t.co/qxN83HfKxh","RAF Coningsby, UK",,2021-08-17 23:38:16.429466_combined.csv
7426,7426.0,WDBJ7,Fri Jul 23 20:30:02 +0000 2021,The airline created the Touchdown in College Town Program in 2017 to connect “smaller college towns to each other w… https://t.co/516ZP15UOJ,"Roanoke, Virginia",,2021-08-17 23:38:16.429466_combined.csv
7427,7427.0,revelionart,Fri Jul 23 20:29:27 +0000 2021,United Airlines is homophobic https://t.co/wJthGSRqTb,"Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7428,7428.0,laxradar,Fri Jul 23 20:28:03 +0000 2021,"United Airlines flight #UAL2051 spotted at 19,375 feet! https://t.co/HqWui2h6y4","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7429,7429.0,jlanch,Fri Jul 23 20:25:20 +0000 2021,"I have flown to Washington with United Airlines. Playback my flight on this link:

https://t.co/qD73K8KING","Sequim, Washington",,2021-08-17 23:38:16.429466_combined.csv
7430,7430.0,reeceduet,Fri Jul 23 20:24:33 +0000 2021,"Of all the airlines, I vote @united the worst","Baton Rouge, LA",,2021-08-17 23:38:16.429466_combined.csv
7431,7431.0,gunz3379,Fri Jul 23 20:11:58 +0000 2021,Come travel with United airlines where life is a fucking nightmare https://t.co/UGm0hJI84e,Long island ,,2021-08-17 23:38:16.429466_combined.csv
7432,7432.0,laxradar,Fri Jul 23 20:07:53 +0000 2021,"United Airlines flight #UAL1069 spotted at 19,175 feet! https://t.co/tzMWUCHyER","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7433,7433.0,laxradar,Fri Jul 23 20:06:19 +0000 2021,"United Airlines flight #UAL2307 spotted at 36,000 feet! https://t.co/QT7Cz4pGWf","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7434,7434.0,tinagraham45,Fri Jul 23 20:05:28 +0000 2021,PISSED. My 2:45 pm United flight delayed an hour while we are on the plane. It’s 4:04 pm we are still sitting here.… https://t.co/Ja3cWrSEAy,"Bronx, NY",,2021-08-17 23:38:16.429466_combined.csv
7435,7435.0,laxradar,Fri Jul 23 22:00:36 +0000 2021,"United Airlines flight #UAL285 spotted at 17,700 feet! https://t.co/Z5FlGvrkQM","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7436,7436.0,Fly_Shreveport,Fri Jul 23 21:57:54 +0000 2021,"Spend Labor Day Weekend in Nashville for $289 round trip. Travel September 3-7, 2021, on United Airlines. Book now… https://t.co/SUBW2j5vWJ","Shreveport, Louisiana",,2021-08-17 23:38:16.429466_combined.csv
7437,7437.0,DateBlackSingle,Fri Jul 23 21:53:05 +0000 2021,EBONY Exclusive: Simone Biles on the Tokyo Olympics and How She’ll Keep Soaring to New Heights: “Time To Let Yourse… https://t.co/mTFcyPXBSP,Global,,2021-08-17 23:38:16.429466_combined.csv
7438,7438.0,businessnews19,Fri Jul 23 21:53:04 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter https://t.co/zD7zj4zxg9,,,2021-08-17 23:38:16.429466_combined.csv
7439,7439.0,StckPro,Fri Jul 23 21:51:14 +0000 2021,$UAL NEW ARTICLE : United Airlines urges federal action on congestion at Newark airport - letter… https://t.co/uSS6EF345y,,,2021-08-17 23:38:16.429466_combined.csv
7440,7440.0,FireandAviation,Fri Jul 23 21:45:25 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter https://t.co/ERKbdI5nxm,TEXAS,,2021-08-17 23:38:16.429466_combined.csv
7441,7441.0,HDjeff,Fri Jul 23 21:43:07 +0000 2021,The Journey is ½ the Fun! Latest Video: FILTHY “First Class” Cabin &amp; FRIENDLY Service on United Airlines https://t.co/fhsLnN04Mi,"Worcester, MA",,2021-08-17 23:38:16.429466_combined.csv
7442,7442.0,teaaa_x,Fri Jul 23 21:41:27 +0000 2021,I love when my flight gets canceled because United airlines has bugs on their plane…to the point where they need an exterminator….,"Morristown, NJ 🌻",,2021-08-17 23:38:16.429466_combined.csv
7443,7443.0,newsinvesting,Fri Jul 23 21:40:02 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter - https://t.co/Sfcm9KVheU,Global,,2021-08-17 23:38:16.429466_combined.csv
7444,7444.0,real_DRN,Fri Jul 23 21:39:32 +0000 2021,United Airlines urges federal action on congestion at Newark airport – letter https://t.co/XXD1qW2eaI https://t.co/6oNVKCMLTi,,,2021-08-17 23:38:16.429466_combined.csv
7445,7445.0,Chris_ToeFurr,Fri Jul 23 21:39:21 +0000 2021,United Airlines said SLUTS ONLY 😼 https://t.co/YupCkRl7KS,,,2021-08-17 23:38:16.429466_combined.csv
7446,7446.0,JourneyTrade,Fri Jul 23 21:36:08 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter https://t.co/gzlZlAaHG1 https://t.co/CzNpnxJymV, Nevada,,2021-08-17 23:38:16.429466_combined.csv
7447,7447.0,Carolyn6800,Fri Jul 23 21:36:06 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter https://t.co/hEYrT1ylho https://t.co/acjlsjFmq4,"San Marcos, CA",,2021-08-17 23:38:16.429466_combined.csv
7448,7448.0,InvestingStockz,Fri Jul 23 21:30:37 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter - https://t.co/qobGchQzo3,Worldwide,,2021-08-17 23:38:16.429466_combined.csv
7449,7449.0,jolie98154206,Fri Jul 23 21:30:30 +0000 2021,"RT @above_monroe: 🇺🇸 UNITED #UAL545: 2.0mi away [43° elevation] @ 9700ft, heading NE @ 330mph [United Airlines - #AIRBUS A320-232] #AboveMo…",,,2021-08-17 23:38:16.429466_combined.csv
7450,7450.0,jolie98154206,Fri Jul 23 21:25:08 +0000 2021,"RT @AboveHvilleTN: UAL793 N425UA Airbus A320 232 United Airlines: 4.7 mi away @ 5975 ft and 13.4° frm hrzn, heading N @ 0.0mi/h 13:45:33. #…",,,2021-08-17 23:38:16.429466_combined.csv
7451,7451.0,markthoms,Fri Jul 23 21:24:22 +0000 2021,United Deplanes Flight After Passenger Airdrops Photo Of Toy Gun https://t.co/3oArI9fN08 #travel #feedly… https://t.co/F3xtDt8sGS,"Mount Prospect, IL",,2021-08-17 23:38:16.429466_combined.csv
7452,7452.0,dev_discourse,Fri Jul 23 21:23:22 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter https://t.co/AkL00RGEul,National Capital Region,,2021-08-17 23:38:16.429466_combined.csv
7453,7453.0,DerekTMcKinney,Fri Jul 23 21:18:43 +0000 2021,🤓🤔👍 #knownews #Gizmodo #tech Entire Plane Evacuated Over a Teen’s Moronic AirDrop Prank A United Airlines flight https://t.co/6VPbqyHIAT,Here and Now,,2021-08-17 23:38:16.429466_combined.csv
7454,7454.0,paul_delta,Fri Jul 23 21:18:21 +0000 2021,"RT @winglets747: American Airlines: we earn higher passenger revenue than Delta &amp; United.

But this is unit revenue for all capacity. Unite…","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7455,7455.0,jolie98154206,Fri Jul 23 21:14:22 +0000 2021,"RT @AboveHvilleTN: UAL2411 N871UA Airbus A319 132 United Airlines: 0.1 mi away @ 7575 ft and 85.1° frm hrzn, heading NE @ 0.0mi/h 14:24:18.…",,,2021-08-17 23:38:16.429466_combined.csv
7456,7456.0,laxradar,Fri Jul 23 21:09:03 +0000 2021,"United Airlines flight #UAL490 spotted at 4,325 feet! https://t.co/Q8Xmg9oezE","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
7457,7457.0,above_monroe,Fri Jul 23 22:56:39 +0000 2021,"🇺🇸 UNITED #UAL1933: 1.9mi away [38° elevation] @ 7725ft, heading NE @ 265mph [United Airlines - #AIRBUS A320-232]… https://t.co/OeJpAOAS1d","New Jersey, USA",,2021-08-17 23:38:16.429466_combined.csv
7458,7458.0,RareDaj,Fri Jul 23 22:53:06 +0000 2021,"United Airlines is sooooo horrible. 
5 delays wtf.",earth ,,2021-08-17 23:38:16.429466_combined.csv
7459,7459.0,pkile,Fri Jul 23 22:50:59 +0000 2021,Having a nightmare experience with United Airlines right now. It has happened with this airline too many times. Las… https://t.co/zxFOUy7QP2,,,2021-08-17 23:38:16.429466_combined.csv
7460,7460.0,above_monroe,Fri Jul 23 22:50:19 +0000 2021,"🇺🇸 UNITED #UAL1177: 3.2mi away [60° elevation] @ 29000ft, heading NE @ 551mph [United Airlines - #BOEING 737-824]… https://t.co/YzWxAbddDE","New Jersey, USA",,2021-08-17 23:38:16.429466_combined.csv
7461,7461.0,DarrynWeinstein,Fri Jul 23 22:48:02 +0000 2021,United Airlines urges federal action on congestion at Newark airport – letter https://t.co/Q5Fi8LWulf,NYC World HQ,,2021-08-17 23:38:16.429466_combined.csv
7462,7462.0,CooperGrantNZ,Fri Jul 23 22:38:30 +0000 2021,"2021 highlight for me, winning @BaseballNZ Men’s Final this Fall ⚾️🔥| Gold Final | United Airlines Men's Club Natio… https://t.co/TTF7ZuptoJ",New Zealand,,2021-08-17 23:38:16.429466_combined.csv
7463,7463.0,bizsolutionsvcs,Fri Jul 23 22:35:33 +0000 2021,RT @bizsolutionsvcs: United Airlines Is Buying 100 Zero-Emission Electric Planes From a Swedish Startup https://t.co/CiSQnBHnNp https://t.c…,"Henderson, NV",,2021-08-17 23:38:16.429466_combined.csv
7464,7464.0,Logan_Blaisdell,Fri Jul 23 22:22:42 +0000 2021,United Airlines said flights to the Virgin Islands are CANCELLED https://t.co/KW5lveV7AL,"Vernon, CT",,2021-08-17 23:38:16.429466_combined.csv
7465,7465.0,TheSigularity,Fri Jul 23 22:19:58 +0000 2021,"United Airlines ruined Rhapsody in Blue. 

Pass it on.","Vancouver, British Columbia",,2021-08-17 23:38:16.429466_combined.csv
7466,7466.0,Ruv151,Fri Jul 23 22:18:08 +0000 2021,@flyLAXairport @united The best part are all this el international airlines arriving there. Almost none of those arrive here at SJO,California and Costa Rica,,2021-08-17 23:38:16.429466_combined.csv
7467,7467.0,AboveHvilleTN,Fri Jul 23 22:17:54 +0000 2021,"UAL1142 N35236 Boeing 737NG 824/W United Airlines: 2.6 mi away @ 7525 ft and 28.6° frm hrzn, heading N @ 0.0mi/h 17… https://t.co/6EYRVaqQFe","Hendersonville, TN",,2021-08-17 23:38:16.429466_combined.csv
